,_id,stock_identity,trade_date,amount,change,close,high,low,open,pct_chg,pre_close,ts_code,vol
520,5e92c5cfd1add8fec462e2fd,000001.SSE,1993-01-05,495873.699,44.68,858.72,859.19,813.34,813.34,5.4887,814.04,000001.SH,340098.0
521,5e92c5cfd1add8fec462e2fc,000001.SSE,1993-01-06,543263.434,-11.28,847.44,883.42,843.16,881.0,-1.3136,858.72,000001.SH,402871.0
522,5e92c5cfd1add8fec462e2fb,000001.SSE,1993-01-07,353814.537,21.53,868.97,868.97,849.53,855.8,2.5406,847.44,000001.SH,268447.0
523,5e92c5cfd1add8fec462e2fa,000001.SSE,1993-01-08,606896.18,20.5,889.47,893.86,878.33,882.57,2.3591,868.97,000001.SH,373432.0
524,5e92c5cfd1add8fec462e2f9,000001.SSE,1993-01-11,902280.903,87.95,977.42,977.42,901.47,913.44,9.8879,889.47,000001.SH,638851.0
525,5e92c5cfd1add8fec462e2f8,000001.SSE,1993-01-12,860616.649,9.84,987.26,1028.43,982.15,1001.93,1.0067,977.42,000001.SH,624399.0
526,5e92c5cfd1add8fec462e2f7,000001.SSE,1993-01-13,552202.132,36.79,1024.05,1024.05,973.3,996.41,3.7265,987.26,000001.SH,395307.0
527,5e92c5cfd1add8fec462e2f6,000001.SSE,1993-01-14,936366.199,62.38,1086.43,1088.6,1036.03,1053.91,6.0915,1024.05,000001.SH,638404.0
528,5e92c5cfd1add8fec462e2f5,000001.SSE,1993-01-15,698121.234,-22.67,1063.76,1099.83,1054.46,1083.6,-2.0867,1086.43,000001.SH,466303.0
529,5e92c5cfd1add8fec462e2f4,000001.SSE,1993-01-18,496584.101,-8.44,1055.32,1078.03,1052.8,1067.98,-0.7934,1063.76,000001.SH,338369.0
530,5e92c5cfd1add8fec462e2f3,000001.SSE,1993-01-19,587916.256,-63.49,991.83,1064.08,991.83,1053.52,-6.0162,1055.32,000001.SH,332610.0
531,5e92c5cfd1add8fec462e2f2,000001.SSE,1993-01-20,388841.873,51.48,1043.31,1050.11,984.74,990.09,5.1904,991.83,000001.SH,258376.0
532,5e92c5cfd1add8fec462e2f1,000001.SSE,1993-01-21,466198.978,30.95,1074.26,1077.82,1046.18,1051.6,2.9665,1043.31,000001.SH,301864.0
533,5e92c5cfd1add8fec462e2f0,000001.SSE,1993-01-22,497124.542,26.05,1100.31,1109.59,1073.64,1074.36,2.4249,1074.26,000001.SH,325643.0
534,5e92c5cfd1add8fec462e2ef,000001.SSE,1993-01-27,764462.848,62.13,1162.44,1162.44,1113.57,1126.37,5.6466,1100.31,000001.SH,472632.0
535,5e92c5cfd1add8fec462e2ee,000001.SSE,1993-01-28,772350.15,-12.07,1150.37,1186.21,1146.9,1182.39,-1.0383,1162.44,000001.SH,460101.0
536,5e92c5cfd1add8fec462e2ed,000001.SSE,1993-01-29,753545.419,48.11,1198.48,1198.48,1140.24,1156.84,4.1821,1150.37,000001.SH,520097.0
537,5e92c5cfd1add8fec462e2ec,000001.SSE,1993-02-01,1288016.301,80.02,1278.5,1278.5,1222.18,1242.35,6.6768,1198.48,000001.SH,683441.0
538,5e92c5cfd1add8fec462e2eb,000001.SSE,1993-02-02,1186359.14,32.08,1310.58,1325.24,1291.99,1292.4,2.5092,1278.5,000001.SH,614413.0
539,5e92c5cfd1add8fec462e2ea,000001.SSE,1993-02-03,1007197.899,-10.02,1300.56,1326.19,1265.7,1321.63,-0.7645,1310.58,000001.SH,560566.0
540,5e92c5cfd1add8fec462e2e9,000001.SSE,1993-02-04,1114135.58,71.02,1371.58,1371.58,1297.46,1323.13,5.4607,1300.56,000001.SH,556916.0
541,5e92c5cfd1add8fec462e2e8,000001.SSE,1993-02-05,1385290.762,-38.62,1332.96,1404.64,1325.85,1371.34,-2.8157,1371.58,000001.SH,651564.0
542,5e92c5cfd1add8fec462e2e7,000001.SSE,1993-02-08,1134661.079,60.21,1393.17,1393.34,1334.19,1339.59,4.517,1332.96,000001.SH,622541.0
543,5e92c5cfd1add8fec462e2e6,000001.SSE,1993-02-09,1635836.013,81.75,1474.92,1483.52,1426.48,1427.33,5.8679,1393.17,000001.SH,764792.0
544,5e92c5cfd1add8fec462e2e5,000001.SSE,1993-02-10,1776944.135,-20.46,1454.46,1528.51,1448.07,1500.52,-1.3872,1474.92,000001.SH,788796.0
545,5e92c5cfd1add8fec462e2e4,000001.SSE,1993-02-11,1362061.246,-57.08,1397.38,1497.01,1364.67,1495.92,-3.9245,1454.46,000001.SH,731658.0
546,5e92c5cfd1add8fec462e2e3,000001.SSE,1993-02-12,1160274.659,61.38,1458.76,1458.76,1352.27,1378.2,4.3925,1397.38,000001.SH,853779.0
547,5e92c5cfd1add8fec462e2e2,000001.SSE,1993-02-15,1598791.284,78.06,1536.82,1544.1,1499.1,1544.1,5.3511,1458.76,000001.SH,716437.0
548,5e92c5cfd1add8fec462e2e1,000001.SSE,1993-02-16,1218624.52,-23.34,1513.48,1558.95,1504.36,1555.15,-1.5187,1536.82,000001.SH,493707.0
549,5e92c5cfd1add8fec462e2e0,000001.SSE,1993-02-17,956165.283,-9.48,1504.0,1533.58,1502.88,1515.25,-0.6264,1513.48,000001.SH,374017.0
550,5e92c5cfd1add8fec462e2df,000001.SSE,1993-02-18,997229.051,4.22,1508.22,1538.61,1497.79,1503.72,0.2806,1504.0,000001.SH,442316.0
551,5e92c5cfd1add8fec462e2de,000001.SSE,1993-02-19,1482042.855,-8.48,1499.74,1514.46,1441.07,1471.56,-0.5623,1508.22,000001.SH,504569.0
552,5e92c5cfd1add8fec462e2dd,000001.SSE,1993-02-22,941933.209,-43.45,1456.29,1527.13,1453.31,1487.84,-2.8972,1499.74,000001.SH,477999.0
553,5e92c5cfd1add8fec462e2dc,000001.SSE,1993-02-23,992925.98,-88.93,1367.36,1466.07,1346.15,1420.63,-6.1066,1456.29,000001.SH,471463.0
554,5e92c5cfd1add8fec462e2db,000001.SSE,1993-02-24,1506185.151,-102.4,1264.96,1346.48,1196.47,1310.04,-7.4889,1367.36,000001.SH,720960.0
555,5e92c5cfd1add8fec462e2da,000001.SSE,1993-02-25,1400826.307,145.4,1410.36,1421.35,1261.76,1271.2,11.4944,1264.96,000001.SH,595583.0
556,5e92c5cfd1add8fec462e2d9,000001.SSE,1993-02-26,1613234.4,-70.48,1339.88,1444.05,1320.89,1436.99,-4.9973,1410.36,000001.SH,650262.0
557,5e92c5cfd1add8fec462e2d8,000001.SSE,1993-03-01,891107.151,-140.15,1199.73,1339.1,1199.73,1328.22,-10.4599,1339.88,000001.SH,425901.0
558,5e92c5cfd1add8fec462e2d7,000001.SSE,1993-03-02,858824.231,45.38,1245.11,1285.17,1186.34,1207.57,3.7825,1199.73,000001.SH,399956.0
559,5e92c5cfd1add8fec462e2d6,000001.SSE,1993-03-03,378409.798,-13.34,1231.77,1267.54,1220.03,1263.74,-1.0714,1245.11,000001.SH,193539.0
560,5e92c5cfd1add8fec462e2d5,000001.SSE,1993-03-04,529912.414,-72.64,1159.13,1244.65,1131.29,1231.92,-5.8972,1231.77,000001.SH,277967.0
561,5e92c5cfd1add8fec462e2d4,000001.SSE,1993-03-05,919757.136,-49.59,1109.54,1180.58,1026.18,1116.41,-4.2782,1159.13,000001.SH,484992.0
562,5e92c5cfd1add8fec462e2d3,000001.SSE,1993-03-08,1862036.565,100.11,1209.65,1325.49,1133.46,1133.52,9.0227,1109.54,000001.SH,759314.0
563,5e92c5cfd1add8fec462e2d2,000001.SSE,1993-03-09,861924.159,-71.86,1137.79,1209.66,1129.81,1160.13,-5.9406,1209.65,000001.SH,391658.0
564,5e92c5cfd1add8fec462e2d1,000001.SSE,1993-03-10,691215.624,51.18,1188.97,1190.33,1089.36,1099.52,4.4982,1137.79,000001.SH,301790.0
565,5e92c5cfd1add8fec462e2d0,000001.SSE,1993-03-11,1060954.13,72.83,1261.8,1261.8,1196.25,1219.47,6.1255,1188.97,000001.SH,448178.0
566,5e92c5cfd1add8fec462e2cf,000001.SSE,1993-03-12,970839.381,-25.43,1236.37,1286.07,1231.39,1280.37,-2.0154,1261.8,000001.SH,402110.0
567,5e92c5cfd1add8fec462e2ce,000001.SSE,1993-03-15,488143.496,-64.64,1171.73,1241.04,1171.73,1226.66,-5.2282,1236.37,000001.SH,256755.0
568,5e92c5cfd1add8fec462e2cd,000001.SSE,1993-03-16,435521.868,50.82,1222.55,1222.55,1155.1,1167.91,4.3372,1171.73,000001.SH,243174.0
569,5e92c5cfd1add8fec462e2cc,000001.SSE,1993-03-17,297425.645,-19.7,1202.85,1239.33,1193.59,1238.8,-1.6114,1222.55,000001.SH,165707.0
570,5e92c5cfd1add8fec462e2cb,000001.SSE,1993-03-18,295856.049,-18.37,1184.48,1206.59,1171.43,1203.2,-1.5272,1202.85,000001.SH,176715.0
571,5e92c5cfd1add8fec462e2ca,000001.SSE,1993-03-19,418083.13,-9.49,1174.99,1207.56,1171.73,1188.37,-0.8012,1184.48,000001.SH,263663.0
572,5e92c5cfd1add8fec462e2c9,000001.SSE,1993-03-22,620035.557,-138.07,1036.92,1179.05,1036.92,1148.29,-11.7507,1174.99,000001.SH,377138.0
573,5e92c5cfd1add8fec462e2c8,000001.SSE,1993-03-23,520749.991,-65.67,971.25,1035.63,958.42,1035.6,-6.3332,1036.92,000001.SH,350248.0
574,5e92c5cfd1add8fec462e2c7,000001.SSE,1993-03-24,296481.061,-14.28,956.97,996.58,956.97,965.58,-1.4703,971.25,000001.SH,220169.0
575,5e92c5cfd1add8fec462e2c6,000001.SSE,1993-03-25,299417.35,-11.55,945.42,965.96,913.74,963.53,-1.2069,956.97,000001.SH,219465.0
576,5e92c5cfd1add8fec462e2c5,000001.SSE,1993-03-26,728573.236,94.34,1039.76,1039.76,945.93,969.24,9.9786,945.42,000001.SH,512568.0
577,5e92c5cfd1add8fec462e2c4,000001.SSE,1993-03-29,340546.967,-69.31,970.45,1047.88,961.49,1008.4,-6.666,1039.76,000001.SH,244217.0
578,5e92c5cfd1add8fec462e2c3,000001.SSE,1993-03-30,305391.081,-12.4,958.05,992.11,958.05,973.08,-1.2778,970.45,000001.SH,271616.0
579,5e92c5cfd1add8fec462e2c2,000001.SSE,1993-03-31,286447.768,-32.14,925.91,957.94,918.4,953.29,-3.3547,958.05,000001.SH,235056.0
580,5e92c5cfd1add8fec462e2c1,000001.SSE,1993-04-01,198180.628,21.32,947.23,949.77,915.59,921.59,2.3026,925.91,000001.SH,138294.0
581,5e92c5cfd1add8fec462e2c0,000001.SSE,1993-04-02,266862.134,-3.22,944.01,968.05,940.55,953.51,-0.3399,947.23,000001.SH,184978.0
582,5e92c5cfd1add8fec462e2bf,000001.SSE,1993-04-05,169059.757,3.86,947.87,947.9,924.49,945.58,0.4089,944.01,000001.SH,180060.0
583,5e92c5cfd1add8fec462e2be,000001.SSE,1993-04-06,707362.603,111.75,1059.62,1064.87,949.05,949.81,11.7896,947.87,000001.SH,538943.0
584,5e92c5cfd1add8fec462e2bd,000001.SSE,1993-04-07,1727397.283,40.0,1099.62,1158.74,1076.45,1108.64,3.7749,1059.62,000001.SH,1019684.0
585,5e92c5cfd1add8fec462e2bc,000001.SSE,1993-04-08,1807168.026,139.25,1238.87,1238.87,1099.62,1099.62,12.6635,1099.62,000001.SH,1044269.0
586,5e92c5cfd1add8fec462e2bb,000001.SSE,1993-04-09,1965253.247,4.15,1243.02,1340.91,1236.46,1322.07,0.335,1238.87,000001.SH,1069085.0
587,5e92c5cfd1add8fec462e2ba,000001.SSE,1993-04-12,1210578.597,-39.48,1203.54,1276.41,1195.57,1254.62,-3.1761,1243.02,000001.SH,638958.0
588,5e92c5cfd1add8fec462e2b9,000001.SSE,1993-04-13,1330795.934,93.82,1297.36,1297.84,1201.07,1204.75,7.7953,1203.54,000001.SH,668121.0
589,5e92c5cfd1add8fec462e2b8,000001.SSE,1993-04-14,1890574.128,-24.97,1272.39,1341.19,1247.83,1304.33,-1.9247,1297.36,000001.SH,880809.0
590,5e92c5cfd1add8fec462e2b7,000001.SSE,1993-04-15,1191252.333,6.45,1278.84,1298.34,1255.94,1265.3,0.5069,1272.39,000001.SH,597305.0
591,5e92c5cfd1add8fec462e2b6,000001.SSE,1993-04-16,1327288.548,-64.09,1214.75,1287.08,1211.83,1282.79,-5.0116,1278.84,000001.SH,651470.0
592,5e92c5cfd1add8fec462e2b5,000001.SSE,1993-04-19,879194.836,8.47,1223.22,1241.86,1185.76,1203.85,0.6973,1214.75,000001.SH,478577.0
593,5e92c5cfd1add8fec462e2b4,000001.SSE,1993-04-20,941172.014,12.3,1235.52,1257.1,1233.72,1257.1,1.0055,1223.22,000001.SH,450074.0
594,5e92c5cfd1add8fec462e2b3,000001.SSE,1993-04-21,496725.114,-12.96,1222.56,1243.47,1220.09,1234.71,-1.049,1235.52,000001.SH,280275.0
595,5e92c5cfd1add8fec462e2b2,000001.SSE,1993-04-22,701230.968,44.79,1267.35,1267.35,1220.27,1227.1,3.6636,1222.56,000001.SH,344892.0
596,5e92c5cfd1add8fec462e2b1,000001.SSE,1993-04-23,1176186.591,-7.1,1260.25,1295.76,1255.87,1288.51,-0.5602,1267.35,000001.SH,556849.0
597,5e92c5cfd1add8fec462e2b0,000001.SSE,1993-04-26,1926985.073,85.36,1345.61,1345.73,1282.54,1298.92,6.7733,1260.25,000001.SH,774385.0
598,5e92c5cfd1add8fec462e2af,000001.SSE,1993-04-27,2046093.867,17.83,1363.44,1391.42,1360.83,1379.43,1.325,1345.61,000001.SH,911528.0
599,5e92c5cfd1add8fec462e2ae,000001.SSE,1993-04-28,1321925.573,9.06,1372.5,1382.83,1357.91,1371.1,0.6645,1363.44,000001.SH,688094.0
600,5e92c5cfd1add8fec462e2ad,000001.SSE,1993-04-29,1018376.992,-22.82,1349.68,1392.62,1348.38,1377.04,-1.6627,1372.5,000001.SH,502554.0
601,5e92c5cfd1add8fec462e2ac,000001.SSE,1993-04-30,797397.267,9.1,1358.78,1363.11,1336.59,1341.54,0.6742,1349.68,000001.SH,399490.0
602,5e92c5cfd1add8fec462e2ab,000001.SSE,1993-05-03,1049649.64,-6.54,1352.24,1380.5,1349.98,1365.15,-0.4813,1358.78,000001.SH,595189.0
603,5e92c5cfd1add8fec462e2aa,000001.SSE,1993-05-04,1645647.949,-111.08,1241.16,1365.92,1234.55,1352.08,-8.2145,1352.24,000001.SH,712924.0
604,5e92c5cfd1add8fec462e2a9,000001.SSE,1993-05-05,936945.044,5.66,1246.82,1273.13,1204.06,1232.65,0.456,1241.16,000001.SH,460096.0
605,5e92c5cfd1add8fec462e2a8,000001.SSE,1993-05-06,938699.57,-83.9,1162.92,1250.39,1151.49,1250.39,-6.7291,1246.82,000001.SH,465678.0
606,5e92c5cfd1add8fec462e2a7,000001.SSE,1993-05-07,857568.714,36.89,1199.81,1210.78,1159.16,1194.26,3.1722,1162.92,000001.SH,432208.0
607,5e92c5cfd1add8fec462e2a6,000001.SSE,1993-05-10,765991.758,-71.52,1128.29,1221.98,1110.94,1216.72,-5.9609,1199.81,000001.SH,397381.0
608,5e92c5cfd1add8fec462e2a5,000001.SSE,1993-05-11,430077.227,8.45,1136.74,1138.49,1107.66,1124.85,0.7489,1128.29,000001.SH,241421.0
609,5e92c5cfd1add8fec462e2a4,000001.SSE,1993-05-12,488317.421,3.45,1140.19,1160.51,1133.93,1138.52,0.3035,1136.74,000001.SH,248629.0
610,5e92c5cfd1add8fec462e2a3,000001.SSE,1993-05-13,357621.675,37.09,1177.28,1177.28,1140.21,1140.21,3.253,1140.19,000001.SH,193316.0
611,5e92c5cfd1add8fec462e2a2,000001.SSE,1993-05-14,489705.09,-9.81,1167.47,1201.44,1161.19,1180.46,-0.8333,1177.28,000001.SH,257025.0
612,5e92c5cfd1add8fec462e2a1,000001.SSE,1993-05-17,333078.582,-27.43,1140.04,1162.07,1097.61,1162.07,-2.3495,1167.47,000001.SH,194832.0
613,5e92c5cfd1add8fec462e2a0,000001.SSE,1993-05-18,331719.524,-9.78,1130.26,1148.34,1128.75,1140.04,-0.8579,1140.04,000001.SH,194902.0
614,5e92c5cfd1add8fec462e29f,000001.SSE,1993-05-19,192081.454,16.96,1147.22,1147.22,1127.43,1129.1,1.5005,1130.26,000001.SH,117362.0
615,5e92c5cfd1add8fec462e29e,000001.SSE,1993-05-20,400856.006,18.18,1165.4,1175.2,1148.56,1148.56,1.5847,1147.22,000001.SH,243879.0
616,5e92c5cfd1add8fec462e29d,000001.SSE,1993-05-21,246662.051,-21.43,1143.97,1178.54,1133.2,1177.3,-1.8389,1165.4,000001.SH,153564.0
617,5e92c5cfd1add8fec462e29c,000001.SSE,1993-05-24,579288.745,-117.84,1026.13,1143.97,1024.69,1136.29,-10.301,1143.97,000001.SH,386972.0
618,5e92c5cfd1add8fec462e29b,000001.SSE,1993-05-25,475956.563,-28.18,997.95,1020.32,965.29,1020.32,-2.7462,1026.13,000001.SH,301064.0
619,5e92c5cfd1add8fec462e29a,000001.SSE,1993-05-26,314099.557,-2.5,995.45,1008.55,992.94,1003.89,-0.2505,997.95,000001.SH,202565.0
620,5e92c5cfd1add8fec462e299,000001.SSE,1993-05-27,317362.905,-31.84,963.61,1001.63,942.21,1001.19,-3.1986,995.45,000001.SH,253022.0
621,5e92c5cfd1add8fec462e298,000001.SSE,1993-05-28,315795.628,9.16,972.77,980.96,959.25,962.21,0.9506,963.61,000001.SH,218419.0
622,5e92c5cfd1add8fec462e297,000001.SSE,1993-05-31,306805.758,-37.29,935.48,980.03,930.64,975.05,-3.8334,972.77,000001.SH,341908.0
623,5e92c5cfd1add8fec462e296,000001.SSE,1993-06-01,314435.712,-6.9,928.58,935.9,859.48,935.9,-0.7376,935.48,000001.SH,275858.0
624,5e92c5cfd1add8fec462e295,000001.SSE,1993-06-02,1628528.335,152.62,1081.2,1081.2,904.32,958.61,16.4358,928.58,000001.SH,998846.0
625,5e92c5cfd1add8fec462e294,000001.SSE,1993-06-03,2173711.837,-62.91,1018.29,1177.91,961.32,1102.08,-5.8185,1081.2,000001.SH,1103748.0
626,5e92c5cfd1add8fec462e293,000001.SSE,1993-06-04,851142.215,-13.99,1004.3,1031.03,981.89,1024.74,-1.3739,1018.29,000001.SH,501040.0
627,5e92c5cfd1add8fec462e292,000001.SSE,1993-06-07,814523.43,60.68,1064.98,1068.84,982.03,1006.26,6.042,1004.3,000001.SH,449563.0
628,5e92c5cfd1add8fec462e291,000001.SSE,1993-06-08,1900171.924,9.6,1074.58,1101.69,1054.31,1094.11,0.9014,1064.98,000001.SH,1012363.0
629,5e92c5cfd1add8fec462e290,000001.SSE,1993-06-09,678490.178,-9.39,1065.19,1081.18,1053.32,1071.33,-0.8738,1074.58,000001.SH,454705.0
630,5e92c5cfd1add8fec462e28f,000001.SSE,1993-06-10,579510.685,-20.75,1044.44,1070.06,1040.38,1069.36,-1.948,1065.19,000001.SH,323044.0
631,5e92c5cfd1add8fec462e28e,000001.SSE,1993-06-11,480181.975,2.56,1047.0,1052.56,1024.2,1043.94,0.2451,1044.44,000001.SH,279582.0
632,5e92c5cfd1add8fec462e28d,000001.SSE,1993-06-14,806081.807,-46.57,1000.43,1046.07,990.16,1046.07,-4.4479,1047.0,000001.SH,421872.0
633,5e92c5cfd1add8fec462e28c,000001.SSE,1993-06-15,373596.584,1.18,1001.61,1002.96,981.84,998.7,0.1179,1000.43,000001.SH,233735.0
634,5e92c5cfd1add8fec462e28b,000001.SSE,1993-06-16,253329.625,2.63,1004.24,1013.81,997.33,1004.4,0.2626,1001.61,000001.SH,150297.0
635,5e92c5cfd1add8fec462e28a,000001.SSE,1993-06-17,211535.316,-6.24,998.0,1016.23,998.0,998.21,-0.6214,1004.24,000001.SH,134334.0
636,5e92c5cfd1add8fec462e289,000001.SSE,1993-06-18,241336.414,7.98,1005.98,1007.25,989.21,994.2,0.7996,998.0,000001.SH,148634.0
637,5e92c5cfd1add8fec462e288,000001.SSE,1993-06-21,270902.247,-28.37,977.61,1003.98,967.74,1003.98,-2.8201,1005.98,000001.SH,175266.0
638,5e92c5cfd1add8fec462e287,000001.SSE,1993-06-22,127836.813,3.52,981.13,987.07,971.63,972.1,0.3601,977.61,000001.SH,163053.0
639,5e92c5cfd1add8fec462e286,000001.SSE,1993-06-23,109287.82,4.89,986.02,991.21,980.53,981.4,0.4984,981.13,000001.SH,136034.0
640,5e92c5cfd1add8fec462e285,000001.SSE,1993-06-24,134036.885,-5.85,980.17,993.8,974.17,985.62,-0.5933,986.02,000001.SH,137405.0
641,5e92c5cfd1add8fec462e284,000001.SSE,1993-06-25,297413.142,26.47,1006.64,1041.22,979.93,979.93,2.7006,980.17,000001.SH,224396.0
642,5e92c5cfd1add8fec462e283,000001.SSE,1993-06-28,484217.73,-4.22,1002.42,1010.52,983.97,1006.63,-0.4192,1006.64,000001.SH,328364.0
643,5e92c5cfd1add8fec462e282,000001.SSE,1993-06-29,1457107.867,26.02,1028.44,1037.49,1002.61,1008.23,2.5957,1002.42,000001.SH,832428.0
644,5e92c5cfd1add8fec462e281,000001.SSE,1993-06-30,1099510.219,-21.39,1007.05,1043.05,1003.86,1037.89,-2.0798,1028.44,000001.SH,580651.0
645,5e92c5cfd1add8fec462e280,000001.SSE,1993-07-01,636201.668,-9.52,997.53,1009.89,980.05,1000.8,-0.9453,1007.05,000001.SH,399043.0
646,5e92c5cfd1add8fec462e27f,000001.SSE,1993-07-02,372539.438,-10.55,986.98,1002.87,986.98,995.7,-1.0576,997.53,000001.SH,264050.0
647,5e92c5cfd1add8fec462e27e,000001.SSE,1993-07-05,436289.437,-34.67,952.31,980.92,946.87,976.67,-3.5127,986.98,000001.SH,286417.0
648,5e92c5cfd1add8fec462e27d,000001.SSE,1993-07-06,474771.432,-54.67,897.64,938.42,895.69,938.42,-5.7408,952.31,000001.SH,326224.0
649,5e92c5cfd1add8fec462e27c,000001.SSE,1993-07-07,324469.338,6.15,903.79,909.93,869.65,897.22,0.6851,897.64,000001.SH,233996.0
650,5e92c5cfd1add8fec462e27b,000001.SSE,1993-07-08,162379.214,-7.63,896.16,909.11,895.62,904.46,-0.8442,903.79,000001.SH,120236.0
651,5e92c5cfd1add8fec462e27a,000001.SSE,1993-07-09,229738.968,-27.59,868.57,896.24,865.31,896.16,-3.0787,896.16,000001.SH,174936.0
652,5e92c5cfd1add8fec462e279,000001.SSE,1993-07-12,529178.252,-23.05,845.52,855.5,828.55,855.5,-2.6538,868.57,000001.SH,433849.0
653,5e92c5cfd1add8fec462e278,000001.SSE,1993-07-13,376501.25,24.53,870.05,870.05,853.66,853.66,2.9012,845.52,000001.SH,284326.0
654,5e92c5cfd1add8fec462e277,000001.SSE,1993-07-14,469981.412,-33.66,836.39,870.05,833.08,870.05,-3.8687,870.05,000001.SH,308157.0
655,5e92c5cfd1add8fec462e276,000001.SSE,1993-07-15,224503.569,2.31,838.7,847.3,830.61,833.89,0.2762,836.39,000001.SH,179234.0
656,5e92c5cfd1add8fec462e275,000001.SSE,1993-07-16,269163.246,8.17,846.87,849.66,839.28,841.62,0.9741,838.7,000001.SH,190163.0
657,5e92c5cfd1add8fec462e274,000001.SSE,1993-07-19,236299.402,-9.89,836.98,849.04,836.71,846.87,-1.1678,846.87,000001.SH,336058.0
658,5e92c5cfd1add8fec462e273,000001.SSE,1993-07-20,242551.608,-28.77,808.21,838.34,803.22,835.79,-3.4374,836.98,000001.SH,194281.0
659,5e92c5cfd1add8fec462e272,000001.SSE,1993-07-21,123306.367,3.53,811.74,820.07,808.2,809.53,0.4368,808.21,000001.SH,162937.0
660,5e92c5cfd1add8fec462e271,000001.SSE,1993-07-22,97550.083,3.79,815.53,815.53,804.1,812.1,0.4669,811.74,000001.SH,148959.0
661,5e92c5cfd1add8fec462e270,000001.SSE,1993-07-23,141189.516,-1.99,813.54,818.55,811.47,816.08,-0.244,815.53,000001.SH,202724.0
662,5e92c5cfd1add8fec462e26f,000001.SSE,1993-07-26,207633.379,-25.73,787.81,810.07,787.8,810.07,-3.1627,813.54,000001.SH,245459.0
663,5e92c5cfd1add8fec462e26e,000001.SSE,1993-07-27,170851.61,3.81,791.62,798.85,777.73,788.19,0.4836,787.81,000001.SH,148110.0
664,5e92c5cfd1add8fec462e26d,000001.SSE,1993-07-28,498868.356,6.71,798.33,818.06,791.23,792.88,0.8476,791.62,000001.SH,439473.0
665,5e92c5cfd1add8fec462e26c,000001.SSE,1993-07-29,250169.321,8.34,806.67,810.63,801.16,801.16,1.0447,798.33,000001.SH,259667.0
666,5e92c5cfd1add8fec462e26b,000001.SSE,1993-07-30,1433113.66,74.4,881.07,901.12,810.09,810.09,9.2231,806.67,000001.SH,1222136.0
667,5e92c5cfd1add8fec462e26a,000001.SSE,1993-08-02,1448179.729,-37.8,843.27,913.15,842.35,885.31,-4.2902,881.07,000001.SH,1327101.0
668,5e92c5cfd1add8fec462e269,000001.SSE,1993-08-03,358107.604,-10.55,832.72,853.35,830.67,842.29,-1.2511,843.27,000001.SH,307480.0
669,5e92c5cfd1add8fec462e268,000001.SSE,1993-08-04,270618.186,17.82,850.54,855.86,823.0,833.4,2.14,832.72,000001.SH,343278.0
670,5e92c5cfd1add8fec462e267,000001.SSE,1993-08-05,555636.234,-1.24,849.3,863.94,842.72,853.71,-0.1458,850.54,000001.SH,538329.0
671,5e92c5cfd1add8fec462e266,000001.SSE,1993-08-06,617720.857,6.22,855.52,860.73,841.39,841.39,0.7324,849.3,000001.SH,524069.0
672,5e92c5cfd1add8fec462e265,000001.SSE,1993-08-09,1363211.702,29.75,885.27,887.45,861.34,866.65,3.4774,855.52,000001.SH,1088235.0
673,5e92c5cfd1add8fec462e264,000001.SSE,1993-08-10,1667451.502,-23.19,862.08,911.77,861.19,897.46,-2.6195,885.27,000001.SH,1438811.0
674,5e92c5cfd1add8fec462e263,000001.SSE,1993-08-11,452147.747,20.94,883.02,883.02,861.78,862.4,2.429,862.08,000001.SH,435531.0
675,5e92c5cfd1add8fec462e262,000001.SSE,1993-08-12,1075040.528,34.02,917.04,917.96,893.51,896.74,3.8527,883.02,000001.SH,1015689.0
676,5e92c5cfd1add8fec462e261,000001.SSE,1993-08-13,1516946.222,30.22,947.26,947.26,922.52,929.42,3.2954,917.04,000001.SH,1332467.0
677,5e92c5cfd1add8fec462e260,000001.SSE,1993-08-16,1921106.517,76.61,1023.87,1023.87,967.35,969.9,8.0875,947.26,000001.SH,1432882.0
678,5e92c5cfd1add8fec462e25f,000001.SSE,1993-08-17,2096220.716,-49.76,974.11,1042.47,973.48,1042.42,-4.86,1023.87,000001.SH,1542719.0
679,5e92c5cfd1add8fec462e25e,000001.SSE,1993-08-18,850556.056,-26.18,947.93,988.14,947.93,974.11,-2.6876,974.11,000001.SH,642828.0
680,5e92c5cfd1add8fec462e25d,000001.SSE,1993-08-19,625743.991,20.58,968.51,980.43,944.47,944.58,2.171,947.93,000001.SH,448297.0
681,5e92c5cfd1add8fec462e25c,000001.SSE,1993-08-20,571391.152,-21.97,946.54,977.39,937.99,973.0,-2.2684,968.51,000001.SH,451256.0
682,5e92c5cfd1add8fec462e25b,000001.SSE,1993-08-23,634803.709,-53.31,893.23,937.3,888.68,933.72,-5.6321,946.54,000001.SH,497704.0
683,5e92c5cfd1add8fec462e25a,000001.SSE,1993-08-24,378520.859,1.21,894.44,902.3,873.13,878.09,0.1355,893.23,000001.SH,342213.0
684,5e92c5cfd1add8fec462e259,000001.SSE,1993-08-25,341720.097,16.96,911.4,921.21,904.74,904.74,1.8962,894.44,000001.SH,285673.0
685,5e92c5cfd1add8fec462e258,000001.SSE,1993-08-26,190396.627,-7.49,903.91,914.15,896.0,913.27,-0.8218,911.4,000001.SH,170181.0
686,5e92c5cfd1add8fec462e257,000001.SSE,1993-08-27,520241.141,-9.32,894.59,903.77,886.3,903.47,-1.0311,903.91,000001.SH,411332.0
